dsld_id,product_name,brand,v4_module,archetype,change_class,expected_reason,delta_score,old_score,new_score,old_tier,new_tier,old_score_status,new_score_status,old_safety_status,new_safety_status,old_assessment,new_assessment,old_verdict,new_verdict,old_safety_verdict,new_safety_verdict,old_blocking_reason,new_blocking_reason,old_safety_pillar,new_safety_pillar,old_dose_pillar,new_dose_pillar,old_b7,new_b7,old_module,new_module,old_dose_states,new_dose_states,new_safety_reason
307635,L-Carnitine 500 mg,Jarrow Formulas,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,9.1,58.9,68.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
307636,L-Carnitine 500 mg,Jarrow Formulas,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,9.1,58.9,68.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.5,8.5,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
307768,BCAA 6 g Green Apple,Nutricost Women,sports,sports_bcaa_eaa,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,63.0,63.0,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,6.0,16.0,16.0,,-0.0,sports,sports,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
309486,CogniPhos,Pure Encapsulations,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,0.9,76.9,77.8,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,19.5,19.5,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
310613,Acetyl L-Carnitine HCl (ALCAR HCl),BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
310614,Acetyl L-Carnitine HCl (ALCAR HCl),BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
310615,Acetyl L-Carnitine HCl (ALCAR HCl),BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
310616,Acetyl L-Carnitine HCl (ALCAR HCl),BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
310727,ALCAR 600 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,-6.3,68.6,62.3,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312096,L-Carnitine,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,72.0,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312097,L-Carnitine,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,72.0,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312098,L-Carnitine,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,72.0,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312099,L-Carnitine,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,72.0,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312100,L-Carnitine Fumarate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,57.4,61.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312101,L-Carnitine Fumarate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,57.4,61.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312102,L-Carnitine Fumarate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,57.4,61.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312103,L-Carnitine Fumarate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,4.0,57.4,61.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312104,L-Carnitine HCl,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,63.2,66.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312105,L-Carnitine HCl,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,63.2,66.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312106,L-Carnitine HCl,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,63.2,66.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312107,L-Carnitine HCl,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,63.2,66.4,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312108,L-Carnitine L-Tartrate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,73.6,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312109,L-Carnitine L-Tartrate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,73.6,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312110,L-Carnitine L-Tartrate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,73.6,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312111,L-Carnitine L-Tartrate,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,73.6,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312256,L-Carnitine 1000,GNC Total Lean,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.0,69.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.0,8.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
312257,Total Lean Multivitamin,GNC Total Lean,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,60.0,60.0,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,5.0,5.0,15.3,15.3,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
312521,Garcinia Cambogia Extract (25% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312522,Garcinia Cambogia Extract (25% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312523,Garcinia Cambogia Extract (25% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312524,Garcinia Cambogia Extract (25% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312525,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312526,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312527,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312528,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312529,Garcinia Cambogia Extract (60% HCA) 500 mg,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312530,Garcinia Cambogia Extract (60% HCA) 500 mg,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
312913,L-Carnitine L-Tartrate 1000 mg Capsules,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,73.6,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
315319,Daily Multivitamin,GNC Pro Performance,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,58.7,58.7,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,5.0,5.0,14.0,14.0,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
315588,Astaxanthin 12 mg,Double Wood Supplements,generic,generic_botanical_branded,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,0.0,85.0,85.0,Strong,Strong,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.3,10.0,17.8,19.1,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
315691,Potassium Iodide Tablets 130 mg,Double Wood Supplements,generic,generic_single_molecule,unresolved_no_deduction,unresolved exposure no longer takes an unproven harm deduction; assessment marked partial/review,2.0,57.0,59.0,Weak,Weak,scored,scored,caution,caution,complete,partial,CAUTION,CAUTION,CAUTION,CAUTION,,,6.0,8.0,0.0,0.0,-2.0,-0.0,generic,generic,"{""material_but_unresolved"": 1}","{""material_but_unresolved"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
317644,Wheybolic Ripped Cookies and Cream,GNC AMP Advanced Muscle Performance,sports,sports_single,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,0.0,65.0,65.0,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,5.8,6.0,19.5,20.0,,-0.0,sports,sports,null,"{""none"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
328271,5 Day Elderberry Immune Berry Flavor,Life Extension,generic,immune_support,penalty_registry_mirror,registry changed which penalties mirror into the Formula & quality checks pillar,-1.3,57.2,55.9,Weak,Weak,scored,scored,caution,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,4.0,3.0,8.0,6.4,-2.0,-2.0,generic,generic,"{""confirmed_over_threshold"": 1}","{""confirmed_over_threshold"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns and one or more supplemental amounts exceed an established upper limit.
328273,Acetyl-L-Carnitine 500 mg,Life Extension,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.9,69.1,71.0,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.0,9.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
328274,Acetyl-L-Carnitine Arginate,Life Extension,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,-7.9,72.6,64.7,Acceptable,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.0,9.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
328300,Bone Strength Collagen Formula,Life Extension,generic,generic_botanical_branded,unresolved_no_deduction,unresolved exposure no longer takes an unproven harm deduction; assessment marked partial/review,3.8,71.5,75.3,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,caution,complete,partial,SAFE,CAUTION,SAFE,CAUTION,,,5.0,7.0,17.3,19.1,-2.0,-0.0,generic,generic,"{""material_but_unresolved"": 1}","{""material_but_unresolved"": 1}",Safety concern: it contains additive or sweetener/form-factor concerns.
328462,Garcinia HCA,Life Extension,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,55.6,55.6,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,9.5,9.5,10.9,10.9,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
328464,Ginkgo Biloba Certified Extract 120 mg,Life Extension,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,58.8,58.8,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,8.5,8.5,19.1,19.1,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
328510,L-Carnitine 500 mg,Life Extension,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,63.9,65.5,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,9.0,9.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
328602,No Flush Niacin 640 mg,Life Extension,generic,generic_single_molecule,unresolved_caution,assessment downgraded to partial/review for an unresolved dose-safety finding,1.0,47.5,48.5,Poor,Poor,scored,scored,caution,caution,complete,partial,CAUTION,CAUTION,CAUTION,CAUTION,,,6.5,7.5,0.0,0.0,-3.0,-2.0,generic,generic,"{""confirmed_over_threshold"": 1, ""material_but_unresolved"": 2}","{""confirmed_over_threshold"": 1, ""material_but_unresolved"": 2}","Safety concern: it contains additive or sweetener/form-factor concerns and one or more supplemental amounts exceed an established upper limit, and additional dose-safety checks remain unresolved."
329659,Acetyl L-Carnitine Powder 1000mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
329660,Acetyl L-Carnitine HCl 1000 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
329661,Acetyl L-Carnitine HCl (ALCAR HCl) Powder 1000 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
329662,Acetyl L-Carnitine Powder 1000 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
329663,ALCAR Capsules 1500 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.6,70.2,Weak,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
330884,Total Lean Multivitamin,GNC Total Lean,multi_or_prenatal,prenatal_multi,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,59.1,59.1,Weak,Weak,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,5.0,5.0,15.4,15.4,-0.0,-0.0,multi_or_prenatal,multi_or_prenatal,null,null,Safety concern: it contains a restricted additive and it contains additive or sweetener/form-factor concerns.
330885,L-Carnitine 1000,GNC Total Lean,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,1.6,68.0,69.6,Weak,Weak,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,8.0,8.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,Safety concern: it contains additive or sweetener/form-factor concerns.
330936,Garcinia cambogia Extract (60% HCA) Powder 500 mg,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
330937,Garcinia Cambogia Extract (60% HCA),BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
330938,Garcinia Cambogia Extract 60% HCA Powder 500 mg,BulkSupplements.com,generic,generic_botanical_branded,export_safety_projection,effective safety computed once and projected to product_safety_status / verdict / blocking_reason,0.0,51.5,51.5,Poor,Poor,scored,scored,no_known_catalog_concern,caution,complete,complete,CAUTION,CAUTION,CAUTION,CAUTION,,,10.0,10.0,10.9,10.9,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
331159,L-Carnitine Capsules 1000 mg,BulkSupplements.com,generic,generic_single_molecule,evidence_scope_carnitine,ALCAR/L-carnitine evidence form-scoping and the daily-dose comparator fix carried on this branch,3.2,72.0,75.2,Acceptable,Acceptable,scored,scored,no_known_catalog_concern,no_known_catalog_concern,complete,complete,SAFE,SAFE,SAFE,SAFE,,,10.0,10.0,20.0,20.0,-0.0,-0.0,generic,generic,null,null,"No banned, recalled, or watchlisted ingredients."
